ID,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Amount Purchased,Children,Clusters
8650,2,5,54162.0,211,31,5,6,10,6,5,10,1,1,0,3,4,0,0,47,42,2,1
10862,3,1,30522.0,41,6,179,8,83,19,11,26,5,1,2,9,2,0,0,65,326,1,3
2782,4,1,54456.0,433,23,352,0,27,10,0,15,3,6,1,7,6,0,0,64,404,1,3
6941,2,3,31632.0,321,92,17,8,12,11,15,32,1,2,1,2,7,0,0,54,95,0,1
10972,2,5,72298.0,636,52,625,35,169,58,17,35,1,4,3,6,1,0,0,76,939,0,2
10708,0,3,36975.0,481,50,10,6,11,0,4,2,1,1,0,3,7,0,0,47,33,1,1
6583,0,1,72635.0,202,54,390,22,323,104,35,107,1,6,8,6,3,0,0,70,981,0,0
4299,2,4,70971.0,67,28,1001,17,572,93,125,17,7,11,11,5,7,0,1,65,1825,1,0
3469,4,0,34487.0,23,94,19,18,33,24,1,8,3,3,0,3,9,0,0,48,103,2,1
5063,2,3,28769.0,131,76,41,5,129,10,3,3,3,4,1,4,9,0,0,48,191,1,1
10727,4,1,69084.0,443,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,55,1586,1,2
9624,4,4,65488.0,600,46,603,45,207,36,18,54,1,3,4,6,1,0,0,67,963,0,2
5156,0,1,62466.0,492,13,129,129,259,168,121,83,5,6,3,12,4,0,0,55,889,1,0
4376,0,3,32218.0,515,27,10,24,15,13,1,30,1,2,1,3,7,0,1,65,93,0,1
8923,2,3,83917.0,241,12,514,22,732,42,198,79,1,6,7,7,3,0,1,52,1587,0,0
8461,2,0,46102.0,636,3,14,0,1,0,0,1,1,1,0,2,7,0,0,63,16,3,1
944,2,1,56181.0,339,6,121,103,69,8,44,48,1,4,2,7,4,0,0,63,393,1,2
1907,3,0,63120.0,74,53,965,69,279,54,41,69,5,8,4,9,7,0,1,75,1477,1,2
701,2,1,73691.0,291,58,707,21,250,85,43,73,2,6,2,8,2,0,0,54,1179,1,2
3856,2,4,63381.0,19,78,571,50,142,33,50,159,4,4,5,13,2,0,0,65,1005,1,2
4149,4,4,76140.0,579,57,586,66,653,17,0,26,1,5,9,6,2,0,0,77,1348,0,2
2131,4,0,62859.0,142,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,66,1307,1,2
2942,2,3,45906.0,314,20,305,3,27,4,3,144,2,5,4,4,5,0,0,61,486,1,3
1173,3,4,77632.0,400,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,78,2252,0,0
4381,4,1,46463.0,355,56,163,2,40,8,11,11,7,3,1,6,6,0,0,54,235,2,3
3376,3,0,55282.0,466,9,125,6,73,8,4,19,1,3,1,6,4,0,0,55,235,1,1
4679,3,1,78710.0,586,42,721,0,152,119,50,50,3,7,6,12,4,0,0,48,1092,1,2
10928,2,4,66886.0,384,28,315,4,62,41,31,146,2,7,1,7,5,0,0,67,599,1,2
6728,2,4,29103.0,51,38,16,0,17,6,3,6,2,1,0,3,9,0,0,40,48,1,1
6661,2,1,67445.0,122,63,757,80,217,29,80,11,5,9,6,12,6,0,0,51,1174,1,2
4725,4,4,50616.0,555,71,30,2,25,0,1,9,1,1,1,4,2,0,0,75,67,1,1
3277,2,0,49431.0,8,9,219,3,100,26,0,17,2,7,1,5,8,0,0,70,365,1,3
2564,2,4,61278.0,549,87,111,3,28,2,6,15,2,3,1,4,6,0,0,72,165,1,1
946,0,4,26490.0,68,92,45,47,52,21,20,25,2,3,1,5,6,0,0,67,210,0,1
3867,4,4,73059.0,368,36,410,112,420,0,82,71,1,9,3,13,4,0,0,78,1095,1,2
6940,4,3,46734.0,417,86,100,1,39,6,1,76,4,3,2,3,6,0,0,59,223,3,1
55,2,4,56253.0,31,83,509,0,65,7,11,5,4,7,2,9,6,0,0,62,597,1,3
7093,2,1,19986.0,439,74,3,6,5,0,2,6,1,0,0,3,7,0,0,40,22,1,1
5084,2,5,58330.0,478,87,445,53,213,104,98,151,1,6,4,13,4,0,0,50,1064,1,0
1777,1,1,25965.0,28,29,2,2,11,41,7,11,1,2,0,3,8,0,0,45,74,0,1
8754,4,4,45068.0,265,25,14,0,3,0,0,3,1,1,0,2,7,0,0,51,20,1,1
1987,1,3,21063.0,393,34,1,10,11,19,3,15,2,2,0,3,6,0,0,38,59,1,1
11007,4,1,29187.0,373,43,26,0,6,0,0,2,1,1,0,3,8,0,0,57,34,1,1
7426,0,1,54690.0,318,76,111,16,37,7,9,18,3,3,1,5,3,0,0,54,198,2,1
9153,4,1,59304.0,336,81,418,61,428,80,51,10,3,7,8,10,5,0,0,61,1048,1,2
10379,3,3,59247.0,348,87,327,9,122,19,14,83,5,5,2,9,6,0,0,63,574,2,3
9204,2,5,66731.0,123,33,371,159,194,58,106,141,4,4,3,6,3,0,0,55,1029,1,0
3197,2,1,77353.0,469,38,275,59,107,69,101,59,2,6,4,8,4,0,0,45,670,1,2
2920,4,3,52614.0,3,63,789,0,142,12,9,38,2,2,4,8,8,0,0,50,990,1,3
6961,2,1,26751.0,585,26,1,1,5,0,3,1,1,1,0,2,8,0,0,51,11,2,1
4673,4,1,81300.0,98,17,1004,12,145,32,12,36,3,10,3,5,5,0,1,62,1241,1,2
9937,2,3,70337.0,507,75,187,81,149,25,43,91,1,2,2,12,1,0,0,46,576,0,0
8779,0,1,36145.0,295,13,56,4,76,17,1,18,4,4,1,3,9,0,1,40,172,1,1
9596,4,3,65295.0,476,19,365,32,117,34,110,6,1,3,3,13,2,0,0,45,664,0,2
2891,2,0,68118.0,414,51,595,23,123,10,23,154,2,8,9,4,6,0,0,62,928,1,2
4910,2,0,68743.0,54,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,58,2074,0,0
75,0,4,41039.0,332,32,34,11,137,179,61,45,1,8,1,5,8,0,0,43,467,0,1
10120,2,4,38946.0,420,84,116,6,82,6,6,41,2,3,1,6,5,0,0,70,257,1,1
6327,2,4,65777.0,472,87,565,32,435,28,32,54,1,2,8,6,1,0,0,58,1146,0,0
10142,4,0,66476.0,312,99,372,18,126,47,48,78,2,5,2,11,4,0,0,49,689,1,2
10767,4,4,77845.0,581,40,760,40,480,0,40,26,1,3,5,12,1,0,0,36,1346,0,0
7279,4,4,69476.0,397,3,260,86,559,63,9,67,1,4,6,4,2,0,0,56,1044,0,0
7230,4,0,50611.0,14,98,459,0,24,6,0,4,6,4,5,7,6,0,1,65,493,1,3
143,2,3,61209.0,362,73,466,0,224,119,49,99,1,5,3,4,2,0,0,55,957,0,2
450,3,4,42315.0,460,90,67,15,80,17,11,80,3,1,4,4,3,0,0,67,270,1,1
6379,3,5,47570.0,278,3,67,1,20,0,2,31,3,2,2,2,7,0,1,76,121,2,1
9239,3,1,61923.0,333,94,92,4,18,3,3,6,1,2,1,4,3,0,0,64,126,2,1
8315,2,3,34824.0,543,65,4,2,11,2,0,4,1,1,0,2,6,0,0,30,23,0,1
2868,4,3,26518.0,342,33,20,1,28,3,3,2,3,2,0,3,8,0,1,76,57,2,1
10888,2,3,45938.0,205,46,273,11,178,62,83,29,2,8,4,6,6,0,0,64,636,0,2
1277,2,4,78468.0,631,29,434,22,388,104,22,34,1,10,7,10,4,0,0,65,1004,0,0
9977,2,0,78901.0,385,99,321,11,309,33,26,34,3,9,3,5,4,0,0,52,734,1,2
10196,2,1,71427.0,648,26,212,123,177,15,64,23,2,8,2,8,4,0,0,47,614,2,2
6384,2,0,71022.0,641,30,909,12,278,0,12,242,3,5,2,11,8,0,0,47,1453,1,2
968,3,0,41335.0,479,24,112,19,21,16,14,5,3,4,1,4,7,0,0,57,187,1,1
6988,2,1,71952.0,398,93,656,80,455,52,107,93,2,8,4,8,4,0,0,39,1443,1,0
4472,4,0,35682.0,614,34,23,0,8,6,2,18,1,1,1,3,2,0,0,55,57,1,1
6991,2,0,43185.0,401,88,537,6,42,16,6,30,2,9,3,6,8,0,0,74,637,1,3
3336,4,4,66375.0,445,96,712,0,45,0,0,191,3,2,4,5,7,0,0,77,948,1,2
4301,3,1,35178.0,398,10,23,1,13,2,2,18,1,1,1,2,7,0,1,54,59,1,1
1940,2,1,25252.0,460,26,1,3,4,2,2,6,1,1,0,2,8,0,0,39,18,1,1
1272,3,3,55250.0,89,49,664,58,83,32,0,66,4,7,5,10,5,0,0,60,903,1,2
1388,2,3,33249.0,190,11,6,10,21,19,14,42,2,2,1,3,6,0,0,50,112,1,1
1044,2,4,58398.0,263,44,299,5,201,21,21,49,3,5,4,8,4,0,0,72,596,0,2
6969,2,4,50272.0,316,75,99,13,66,43,8,4,3,4,1,5,7,0,0,43,233,1,1
10479,4,1,76618.0,31,64,749,40,294,121,160,147,1,3,2,5,1,0,0,50,1511,0,0
1715,2,4,25851.0,428,45,9,4,18,7,5,5,2,2,0,3,7,0,0,47,48,1,1
10159,2,0,58710.0,224,77,440,81,368,0,122,174,6,11,5,9,6,0,0,55,1185,1,2
1463,2,3,45160.0,546,9,8,2,5,3,0,3,1,1,0,2,7,0,0,67,21,2,1
5114,3,1,74806.0,132,1,670,9,249,0,28,9,2,5,4,5,4,0,0,60,965,1,2
4990,2,1,59111.0,175,90,524,0,134,28,28,155,1,11,1,8,7,0,0,71,869,0,2
4329,4,1,18988.0,586,43,6,0,6,2,1,1,2,1,0,3,7,0,0,41,16,1,1
10936,2,1,72190.0,183,79,597,166,597,172,166,249,1,5,6,4,3,0,0,60,1947,0,0
7212,2,1,44794.0,627,99,54,0,7,0,0,4,1,2,0,3,6,0,0,59,65,1,1
6086,2,1,80395.0,447,62,445,25,706,80,76,48,1,6,5,12,2,0,0,70,1380,0,0
437,3,0,75012.0,500,41,294,142,218,164,58,151,1,3,8,11,1,0,0,49,1027,0,0
11171,3,1,56962.0,436,60,292,3,77,10,3,26,7,6,3,5,7,0,0,60,411,3,3
5329,4,0,35946.0,395,24,8,0,3,0,0,0,1,0,0,3,5,0,0,76,11,2,1
610,4,4,53593.0,27,60,349,4,78,6,0,43,8,7,2,6,8,0,0,72,480,2,3
9384,2,1,66373.0,459,57,328,9,124,12,24,109,7,4,2,10,3,0,0,47,606,2,3
5956,4,0,45072.0,412,74,144,2,99,7,2,30,5,6,1,4,8,0,0,77,284,3,3
7875,2,1,72025.0,571,46,967,0,617,43,50,0,1,4,8,13,2,0,1,76,1677,0,0
7072,2,1,67432.0,222,69,432,79,341,177,136,170,2,8,5,4,4,0,0,52,1335,1,0
6255,3,4,70545.0,532,29,138,39,63,55,18,21,1,4,1,7,2,0,0,73,334,1,2
5564,2,4,62882.0,56,26,509,133,497,78,24,97,2,7,5,6,4,0,0,56,1338,1,0
5682,4,3,64108.0,216,8,948,10,86,13,21,21,4,6,9,11,5,0,0,72,1099,1,2
7458,3,4,34941.0,283,26,39,2,25,4,3,24,2,3,0,3,8,0,0,69,97,2,1
5237,4,3,48767.0,485,79,28,1,21,3,0,10,3,2,1,3,5,0,0,75,63,3,1
7761,0,4,38702.0,150,71,13,11,24,13,8,40,2,3,0,4,6,0,0,47,109,1,1
5278,2,1,82224.0,500,83,307,26,360,138,31,40,1,6,9,5,3,0,0,61,902,0,0
3560,2,4,83844.0,458,57,901,31,345,75,31,191,1,4,4,11,1,0,0,73,1574,0,0
10548,2,3,71163.0,630,30,283,17,372,138,106,44,1,3,8,12,1,0,0,30,960,0,0
2281,2,3,33697.0,383,34,4,3,7,0,3,11,1,1,0,2,7,0,0,55,28,1,1
4073,0,1,63564.0,504,0,769,80,252,15,34,65,1,10,10,7,6,0,1,71,1215,0,0
6974,4,4,83443.0,484,89,518,42,742,55,56,84,1,6,10,5,2,0,0,53,1497,0,0
7938,4,4,51518.0,204,92,350,8,66,17,4,4,2,3,2,10,3,0,0,67,449,1,2
7094,2,5,58330.0,478,87,445,53,213,104,98,151,1,6,4,13,4,0,0,50,1064,1,0
3667,2,1,80952.0,197,20,778,178,689,41,27,44,1,8,5,11,8,0,1,56,1757,0,0
7723,2,4,75507.0,511,56,709,93,374,104,80,80,1,8,6,6,3,0,0,46,1440,0,0
3870,0,4,63855.0,370,28,359,35,314,93,116,89,1,7,3,13,4,0,0,47,1006,0,0
4012,4,4,62220.0,100,55,799,12,375,16,12,12,5,7,6,5,6,0,1,53,1226,1,2
5909,2,1,58512.0,387,25,895,10,101,13,0,152,5,3,4,8,8,0,0,61,1171,1,3
10470,3,1,40662.0,208,0,40,2,23,0,4,23,2,2,1,3,4,0,0,46,92,1,1
6488,4,1,38829.0,597,86,76,0,7,0,0,16,1,3,2,2,5,0,0,66,99,1,1
10270,0,1,35523.0,204,8,11,5,22,12,5,11,2,3,0,3,7,0,0,44,66,1,1
6887,2,3,79146.0,566,33,245,16,223,21,43,16,2,8,1,8,6,0,0,58,564,2,2
6406,3,1,78285.0,424,13,647,107,391,175,67,40,1,6,4,10,3,0,0,37,1427,0,0
7573,4,3,31626.0,402,12,39,1,9,2,1,34,1,2,1,2,7,0,1,47,86,1,1
4508,2,3,75127.0,585,92,203,35,305,46,17,227,1,2,11,5,1,0,0,73,833,0,0
221,2,1,48726.0,248,90,138,3,38,4,0,59,3,3,2,4,6,0,0,70,242,1,1
5331,2,1,74985.0,101,8,587,51,898,247,0,86,1,3,6,7,2,0,0,48,1869,0,0
1911,2,4,67430.0,18,6,595,97,291,127,133,121,1,11,5,12,6,0,0,38,1364,0,0
20,0,1,46891.0,151,91,43,12,23,29,15,61,1,2,1,4,4,0,0,60,183,1,1
8786,3,1,62058.0,275,52,301,7,74,10,0,58,4,6,1,7,6,0,0,69,450,1,3
10582,2,1,72063.0,203,3,180,32,348,76,32,90,2,5,2,12,2,0,0,46,758,1,2
1915,4,1,78939.0,465,57,794,115,243,150,0,205,1,8,5,6,3,0,0,74,1507,0,0
8897,2,3,42720.0,246,9,392,5,91,28,26,112,8,7,3,7,8,0,1,60,654,2,3
2371,2,1,33622.0,236,22,39,1,22,3,4,12,3,2,0,4,7,0,0,53,81,2,1
6825,2,4,41452.0,283,86,13,0,3,0,0,0,1,1,0,2,7,0,0,72,16,2,1
1072,4,3,40760.0,367,64,70,0,17,0,0,6,2,2,1,3,6,0,0,60,93,1,1
4964,4,4,74250.0,501,90,680,11,392,75,0,0,1,2,11,4,1,0,0,67,1158,0,2
2461,3,3,51124.0,471,79,26,1,11,0,1,4,2,1,0,3,3,0,0,70,43,2,1
10736,2,3,72258.0,462,28,522,0,522,227,120,134,2,6,9,5,2,0,0,54,1525,1,0
3194,4,3,71466.0,576,86,412,12,546,78,182,0,1,4,4,10,1,0,0,51,1230,0,0
10839,2,4,36283.0,556,42,6,5,5,8,0,5,2,1,0,3,4,0,0,49,29,2,1
49,2,3,20587.0,644,39,2,3,6,4,1,9,1,1,1,2,7,0,0,55,25,1,1
4290,2,1,30467.0,536,8,1,3,8,2,5,5,1,1,0,2,7,0,0,53,24,1,1
10219,2,4,31590.0,297,40,6,2,15,6,6,3,1,1,0,3,8,0,0,53,38,1,1
4211,1,1,20425.0,97,5,4,12,5,3,16,17,2,2,0,3,7,0,0,39,57,1,1
6299,4,0,42564.0,171,28,324,48,186,39,18,198,6,6,8,4,7,0,1,57,813,1,3
10846,3,1,43783.0,591,22,327,9,125,25,4,139,6,7,1,8,7,0,0,47,629,1,3
347,2,0,40780.0,35,30,229,27,71,13,3,34,4,7,1,5,9,0,0,49,377,1,3
6543,3,4,62847.0,157,45,521,168,706,80,76,61,1,3,6,4,2,0,0,80,1612,0,0
10446,4,1,82017.0,30,58,184,23,446,30,23,23,1,5,4,7,2,0,1,68,729,0,2
11075,2,1,51267.0,425,37,183,2,64,7,2,12,4,3,3,5,4,0,0,47,270,2,1
4442,2,3,46524.0,254,70,31,19,35,26,14,52,2,1,1,5,3,0,0,64,177,1,1
199,3,3,45183.0,161,33,219,3,60,12,9,12,1,4,1,7,7,0,0,63,315,0,1
6722,4,1,70421.0,615,98,479,28,136,75,14,35,3,10,3,7,6,0,0,71,767,1,2
796,0,0,60161.0,91,17,584,44,212,46,8,177,3,11,4,8,8,0,0,60,1071,1,3
3749,2,4,73926.0,173,54,627,91,597,159,91,15,1,6,5,12,3,0,0,52,1580,0,0
8523,2,1,19329.0,467,39,24,1,16,12,2,5,3,4,0,3,8,0,0,57,60,1,1
310,3,1,61872.0,466,81,330,5,159,36,27,16,4,4,4,9,4,0,0,55,573,1,2
8629,2,5,46984.0,219,71,19,1,10,2,1,8,1,1,0,3,5,0,0,69,41,2,1
236,2,1,34838.0,160,62,28,23,29,29,14,47,3,2,1,4,6,0,0,74,170,2,1
9930,4,3,82716.0,260,8,606,148,228,15,148,22,1,6,8,13,2,0,0,81,1167,0,0
3483,2,1,48192.0,284,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,67,1526,0,0
4599,3,1,49681.0,234,66,411,0,26,0,0,21,6,7,1,7,7,0,0,49,458,2,3
7326,3,1,56850.0,540,83,34,1,19,2,7,0,1,1,1,3,2,0,0,54,63,1,1
7352,2,1,55267.0,417,28,161,28,136,32,3,45,4,3,4,6,3,0,0,68,405,1,2
2350,2,1,59666.0,215,87,623,53,178,23,17,133,7,3,2,8,8,0,0,53,1027,2,3
9145,2,3,72504.0,284,43,604,26,470,123,161,94,2,5,9,6,2,0,0,53,1478,1,0
2964,2,1,26872.0,412,0,3,10,8,3,16,32,1,1,1,2,6,0,0,44,72,0,1
5585,2,3,21359.0,242,1,12,2,17,6,1,10,2,2,0,3,8,0,1,53,48,1,1
9687,2,3,73170.0,593,1,184,174,256,50,30,32,1,5,4,6,2,0,0,50,726,0,0
3732,3,1,52750.0,226,72,393,0,239,90,69,69,6,5,7,9,4,0,0,70,860,1,2
11176,4,4,65968.0,650,12,376,9,83,19,4,4,2,5,4,7,3,0,0,55,495,1,2
2986,2,1,30772.0,648,89,7,2,4,2,1,4,1,1,0,2,6,0,0,49,20,2,1
7462,2,3,22507.0,115,67,68,0,226,51,157,68,3,10,2,4,9,0,0,71,570,0,3
3900,2,1,65685.0,546,54,642,14,49,0,7,57,1,9,2,9,5,0,0,53,769,1,2
7034,0,1,25804.0,151,34,8,7,9,13,6,12,2,2,0,3,8,0,0,47,55,1,1
9493,4,3,76412.0,255,15,840,53,804,23,71,17,1,5,4,8,3,0,1,45,1808,0,0
1143,2,1,22063.0,346,43,7,10,13,3,11,11,2,2,0,3,7,0,0,53,55,1,1
1,2,3,57091.0,602,0,464,5,64,7,0,37,1,7,3,7,5,0,1,64,577,0,2
3855,2,1,22419.0,241,74,30,3,47,19,21,42,1,3,2,2,8,0,0,62,162,0,1
5989,0,0,78353.0,239,51,752,122,476,39,153,34,1,10,2,11,8,0,0,66,1576,1,0
6768,2,0,37859.0,454,75,22,1,8,2,1,2,2,1,0,3,8,0,0,63,36,3,1
2150,4,5,80995.0,431,83,860,28,409,73,56,56,1,8,9,4,4,0,0,67,1482,1,2
4887,4,0,55412.0,446,65,10,5,28,11,1,8,1,2,0,3,5,0,0,49,63,2,1
8560,2,3,48789.0,78,94,351,16,156,7,5,145,1,6,4,7,6,0,0,33,680,0,2
3321,4,4,56575.0,255,42,421,5,90,0,16,10,3,7,3,7,5,0,0,58,542,2,3
11003,0,4,25130.0,180,10,2,5,7,0,18,18,2,2,0,3,7,0,0,45,50,1,1
10402,2,1,35441.0,184,94,25,1,9,2,1,1,2,1,0,3,8,0,0,58,39,2,1
9904,2,1,71391.0,222,50,336,123,274,46,123,141,5,6,5,12,3,0,0,69,1043,1,0
6141,3,3,49494.0,247,46,191,9,97,0,6,82,2,6,1,5,7,0,0,53,385,1,3
5687,2,0,81702.0,69,98,563,50,774,28,31,187,1,7,7,12,3,0,0,45,1633,0,0
10856,0,3,45889.0,177,42,31,0,6,0,1,8,1,1,0,3,6,0,0,45,46,1,1
5121,2,3,56628.0,538,30,479,5,82,7,17,171,2,7,6,5,5,0,0,48,761,1,2
4186,2,4,34026.0,257,11,18,6,15,12,8,17,3,2,1,3,5,0,0,75,76,2,1
368,2,1,40049.0,120,61,91,65,52,10,44,28,3,3,2,6,5,0,0,51,290,1,1
3312,2,3,34176.0,650,12,5,7,24,19,14,20,4,3,0,4,6,0,0,37,89,1,1
11121,2,1,19419.0,80,76,2,14,28,16,3,7,4,4,0,3,9,0,0,44,70,1,1
5332,0,1,82504.0,334,2,362,50,431,134,35,54,1,3,6,7,1,0,0,65,1066,0,0
5848,2,4,81205.0,490,43,724,74,929,97,55,130,1,5,6,7,2,0,1,55,2009,0,0
10343,0,3,61618.0,75,27,605,91,399,0,45,205,2,3,6,8,3,0,0,34,1345,0,0
5935,3,3,55284.0,137,60,547,7,140,0,7,63,3,7,5,8,5,0,0,69,764,1,2
2895,2,3,49980.0,419,79,104,1,54,13,9,14,2,3,1,5,5,0,0,62,195,1,1
7848,2,3,49166.0,293,17,224,2,25,7,0,110,2,5,3,3,6,0,0,51,368,1,1
9477,4,1,65324.0,640,0,384,0,102,21,32,5,3,6,2,9,4,0,0,71,544,1,2
4856,0,1,82347.0,25,38,556,54,845,202,133,63,1,7,7,10,3,0,0,68,1853,0,0
7186,4,4,30843.0,589,43,24,0,2,0,0,9,2,1,1,2,5,0,0,59,35,2,1
5794,4,1,46374.0,534,1,408,0,21,0,0,17,3,7,1,7,8,0,1,51,446,1,3
1456,2,3,60474.0,146,25,265,199,303,234,9,170,7,10,2,12,7,0,0,46,1180,1,0
4877,3,1,38576.0,551,2,34,0,7,0,0,0,1,1,0,3,7,0,0,52,41,1,1
425,2,1,55357.0,189,66,374,64,116,84,25,64,3,6,2,11,5,0,0,40,727,2,2
3007,2,4,37758.0,14,49,27,2,10,0,0,1,2,1,0,3,8,0,0,59,40,2,1
4297,2,4,23228.0,501,71,13,2,18,6,1,0,2,2,0,3,8,0,0,56,40,1,1
807,3,4,44602.0,515,35,167,2,89,0,0,34,6,6,1,4,8,0,0,56,292,2,3
4271,0,4,38683.0,14,80,46,35,69,84,41,66,6,4,1,6,7,0,0,36,341,1,3
4120,0,3,49514.0,470,61,88,39,78,58,13,93,2,6,1,4,7,0,0,50,369,1,1
2036,4,4,57906.0,432,29,243,11,119,10,3,15,3,4,2,8,4,0,0,52,401,1,2
115,3,3,43456.0,219,0,275,11,68,25,7,7,3,5,1,8,5,0,0,59,393,1,3
4259,3,3,19485.0,392,80,6,0,4,0,0,0,1,1,0,2,7,0,0,39,10,2,1
8687,2,4,53172.0,285,54,121,62,90,68,20,125,3,2,3,8,3,0,0,47,486,1,2
2447,2,4,30545.0,86,71,4,12,15,19,7,12,2,2,0,3,7,0,0,46,69,1,1
10140,4,4,70123.0,396,27,1308,0,396,23,0,0,1,5,7,4,3,0,0,42,1727,0,2
9353,2,3,62450.0,594,61,515,47,267,62,66,38,2,5,5,4,3,0,0,66,995,1,2
3623,2,4,21675.0,645,55,4,0,16,17,4,4,3,4,0,3,7,0,0,49,45,1,1
738,0,3,42395.0,552,35,48,13,57,24,15,25,4,3,1,4,7,0,0,44,182,2,1
7631,3,4,61346.0,290,34,562,58,168,43,16,142,1,5,7,10,3,0,0,47,989,1,2
4789,2,4,80812.0,385,95,769,22,500,210,143,33,1,4,8,5,2,0,0,72,1677,0,0
773,3,0,42835.0,309,64,379,4,93,12,9,98,7,6,6,4,6,0,0,54,595,2,3
10602,2,1,39922.0,184,30,29,12,59,19,1,36,2,3,0,4,8,0,0,42,156,1,1
8443,2,3,24762.0,635,16,6,10,12,3,15,40,3,3,1,2,8,0,1,53,86,1,1
9653,2,1,35797.0,85,16,27,1,14,4,1,21,2,2,0,3,8,0,0,50,68,1,1
8916,2,0,36627.0,330,78,9,1,5,0,0,1,1,0,0,3,5,0,0,50,16,2,1
8017,0,1,51111.0,606,83,22,0,19,6,5,3,2,2,0,3,6,0,0,44,55,2,1
4597,4,4,82072.0,177,67,889,55,685,168,92,129,1,3,2,13,1,0,0,55,2018,0,0
7023,4,3,46231.0,117,87,189,2,55,0,5,12,4,6,1,4,9,0,0,72,263,3,3
8086,2,1,42243.0,437,34,48,0,2,0,0,5,2,2,0,3,7,0,0,66,55,2,1
8825,2,4,51195.0,146,46,230,14,156,82,24,58,8,9,2,5,8,0,0,63,564,2,3
2930,3,3,68092.0,469,7,852,60,207,78,36,48,2,2,6,10,5,0,0,47,1281,0,2
1928,2,1,31814.0,370,73,35,3,20,4,1,20,2,2,0,3,9,0,0,52,83,1,1
7108,3,5,51390.0,35,54,205,20,47,23,2,56,6,5,2,5,5,0,0,60,353,2,3
10925,2,1,76630.0,491,93,255,31,446,40,56,175,1,3,10,11,1,0,0,42,1003,0,0
9960,1,3,26868.0,572,52,0,0,1,8,3,2,1,1,0,2,7,0,0,34,14,1,1
8800,4,0,48948.0,144,53,437,8,206,160,49,42,2,7,10,5,6,0,1,82,902,0,2
9224,4,3,55260.0,126,81,825,8,53,11,0,242,2,8,10,5,6,0,0,53,1139,1,2
5519,2,4,64090.0,316,8,316,58,161,76,51,135,1,6,9,4,5,0,1,69,797,1,2
5046,2,0,78331.0,498,97,756,138,354,160,169,61,2,10,6,7,4,0,0,67,1638,1,0
7037,4,1,37087.0,434,50,194,55,134,15,0,3,3,4,2,8,6,0,0,51,401,1,1
905,2,0,21846.0,418,38,7,17,18,6,10,26,4,4,0,3,8,0,0,39,84,1,1
8624,2,1,81320.0,282,61,183,33,493,59,103,57,1,4,3,10,2,0,0,67,928,0,0
8945,2,0,54137.0,353,46,171,0,11,0,1,20,2,4,1,4,6,0,0,55,203,1,1
6445,2,4,66825.0,321,73,243,101,405,29,40,40,1,4,5,6,2,0,0,58,858,0,0
2727,2,4,57100.0,235,19,181,21,69,39,3,96,1,3,3,6,3,0,0,52,409,0,2
6404,2,4,58917.0,217,10,151,7,89,0,7,28,5,4,1,6,5,0,0,56,282,3,3
1968,2,5,45684.0,182,37,5,1,5,10,0,7,1,1,0,2,7,0,0,54,28,1,1
6534,2,4,47889.0,549,94,29,0,29,0,5,4,1,2,0,3,5,0,0,51,67,1,1
9485,4,1,45921.0,636,23,102,9,49,24,3,12,1,2,1,6,4,0,0,39,199,0,1
7053,4,3,78420.0,308,75,604,28,674,91,28,28,1,3,10,8,1,0,0,59,1453,0,0
4654,2,4,75114.0,318,40,571,12,523,63,60,24,1,3,10,5,2,0,0,33,1253,0,0
9760,4,5,52278.0,166,24,953,0,71,0,0,174,6,10,5,10,8,0,1,62,1198,1,3
1048,3,1,35641.0,321,11,63,3,67,8,9,28,2,3,1,4,7,0,1,53,178,1,1
9308,2,1,62820.0,431,51,398,61,265,138,61,53,1,3,4,6,1,0,0,71,976,0,0
10505,3,4,73113.0,479,86,741,19,154,50,9,28,1,3,4,7,2,0,0,65,1001,0,2
2625,0,3,42607.0,441,30,156,29,56,30,32,47,2,3,2,7,3,0,0,71,350,1,1
4637,4,3,74637.0,267,73,960,64,464,146,0,16,1,6,9,9,3,0,0,71,1650,0,0
9972,4,4,46015.0,555,25,38,0,2,0,0,6,1,1,0,3,7,0,0,70,46,2,1
4483,2,3,72354.0,240,67,315,26,473,220,12,182,1,2,10,6,1,0,0,32,1228,0,0
4487,3,3,39858.0,165,67,15,20,25,2,7,26,1,2,0,4,6,0,1,56,95,1,1
4988,4,1,34469.0,553,58,19,6,20,0,5,12,3,1,1,4,4,0,0,77,62,2,1
8931,2,4,83033.0,583,82,812,99,431,237,149,33,1,11,4,10,5,0,0,39,1761,1,0
5871,3,4,24401.0,55,98,73,28,217,10,24,115,3,6,1,6,8,0,0,46,467,0,3
2008,2,1,77583.0,635,93,372,23,384,250,12,108,1,4,5,9,2,0,0,47,1149,0,0
3139,0,3,74116.0,483,53,871,111,704,145,55,166,1,4,4,10,2,0,0,43,2052,0,0
